南闵专线	[79, 100, 75, 45, 31, 27, 31, 27, 38, 47, 65, 77, 45, 20, 4, 0, 0, 4, 22]
六灶2路	[35, 78, 100, 35, 28, 0, 35, 14, 35, 57, 42, 71, 7, 0, 0, 0, 0, 0, 0]
164路	[47, 100, 76, 29, 11, 8, 14, 8, 17, 26, 61, 82, 41, 23, 14, 8, 2, 0, 8]
浦东9路	[86, 100, 72, 34, 27, 31, 31, 24, 44, 58, 89, 75, 24, 13, 0, 0, 0, 0, 31]
1003路	[33, 100, 85, 41, 20, 20, 15, 17, 22, 23, 32, 50, 41, 28, 2, 0, 0, 0, 0]
惠南3路	[55, 82, 100, 61, 55, 46, 44, 50, 69, 53, 80, 55, 61, 19, 0, 0, 0, 0, 0]
1032路	[16, 65, 100, 30, 11, 6, 9, 7, 7, 16, 33, 59, 41, 9, 0, 0, 0, 0, 1]
1040路	[42, 57, 100, 21, 14, 14, 0, 0, 28, 50, 42, 28, 7, 0, 0, 0, 0, 0, 0]
1054路	[28, 100, 95, 28, 14, 14, 19, 9, 9, 28, 38, 23, 28, 19, 19, 4, 0, 0, 0]
沪南线	[74, 100, 85, 44, 37, 37, 39, 37, 40, 51, 63, 81, 63, 43, 31, 21, 14, 1, 20]
815路	[60, 100, 100, 48, 33, 26, 33, 33, 42, 48, 80, 100, 73, 32, 16, 7, 0, 0, 0]
796路	[34, 100, 79, 36, 23, 21, 23, 24, 26, 32, 52, 67, 56, 28, 4, 0, 0, 0, 4]
浦江7路	[100, 50, 50, 12, 12, 12, 12, 25, 12, 25, 50, 75, 12, 0, 0, 0, 0, 0, 0]
798路	[38, 100, 92, 36, 19, 16, 21, 19, 28, 30, 43, 70, 61, 39, 29, 29, 18, 4, 8]
781路	[42, 100, 91, 51, 36, 24, 30, 34, 30, 42, 53, 69, 57, 28, 24, 16, 8, 0, 10]
川白线	[57, 100, 69, 40, 32, 30, 28, 30, 42, 49, 65, 73, 37, 27, 19, 4, 0, 0, 7]
浦东2路	[6, 100, 68, 14, 6, 8, 8, 6, 4, 8, 10, 52, 58, 41, 25, 8, 0, 0, 0]
川奉专线	[65, 100, 75, 42, 29, 26, 29, 31, 34, 43, 62, 71, 46, 18, 6, 0, 0, 0, 7]
639路	[59, 100, 75, 51, 37, 27, 35, 29, 37, 48, 56, 100, 83, 40, 32, 21, 16, 0, 10]
1035路	[100, 71, 57, 42, 14, 14, 0, 14, 28, 28, 28, 28, 14, 0, 0, 0, 0, 0, 0]
浦江11路	[46, 100, 67, 25, 20, 17, 18, 14, 12, 22, 30, 51, 78, 76, 40, 33, 28, 7, 0]
大桥六线	[43, 93, 100, 52, 34, 36, 38, 36, 31, 34, 54, 70, 63, 27, 22, 15, 4, 0, 2]
167路	[40, 86, 100, 96, 73, 73, 80, 80, 76, 76, 86, 93, 86, 46, 36, 26, 20, 0, 10]
浦东3路	[80, 100, 62, 26, 28, 28, 17, 20, 31, 35, 68, 73, 51, 13, 26, 8, 0, 0, 13]
惠南5路	[96, 96, 100, 53, 19, 26, 38, 46, 50, 57, 92, 92, 23, 7, 0, 0, 0, 0, 0]
1037路	[68, 100, 24, 20, 8, 12, 20, 16, 16, 32, 48, 44, 12, 0, 0, 0, 0, 0, 0]
浦东28路	[0, 66, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1097路	[19, 100, 68, 26, 9, 6, 4, 0, 3, 3, 10, 28, 68, 8, 0, 0, 0, 0, 0]
782路	[70, 95, 100, 53, 41, 43, 48, 39, 53, 68, 75, 85, 78, 36, 36, 26, 21, 0, 17]
北蔡2路	[4, 71, 57, 38, 23, 23, 23, 28, 47, 66, 61, 90, 100, 9, 0, 0, 0, 0, 0]
991路	[50, 100, 85, 42, 30, 27, 35, 32, 35, 47, 60, 77, 72, 42, 37, 22, 5, 0, 15]
