1005路	[57, 100, 44, 18, 14, 16, 20, 11, 18, 40, 61, 59, 29, 9, 0, 0, 0, 0, 14]
573路	[34, 83, 100, 44, 23, 25, 27, 25, 27, 34, 44, 62, 44, 25, 13, 13, 6, 0, 2]
1023路	[0, 100, 58, 8, 0, 0, 0, 0, 0, 16, 33, 33, 25, 8, 0, 0, 0, 0, 0]
浦东19路	[100, 63, 0, 21, 5, 10, 15, 21, 26, 26, 63, 5, 36, 10, 0, 0, 0, 0, 10]
1067路	[47, 100, 64, 28, 19, 23, 21, 23, 29, 29, 38, 47, 63, 60, 28, 16, 7, 0, 4]
1052路	[0, 79, 100, 66, 25, 50, 33, 54, 50, 100, 87, 83, 45, 0, 0, 0, 0, 0, 0]
1094路	[50, 75, 25, 0, 0, 0, 25, 25, 0, 75, 100, 25, 0, 0, 0, 0, 0, 0, 0]
川沙3路	[38, 100, 100, 51, 38, 29, 22, 6, 32, 22, 51, 64, 32, 9, 6, 6, 0, 0, 0]
175路	[78, 100, 93, 75, 69, 60, 72, 78, 60, 72, 60, 87, 54, 27, 18, 18, 6, 0, 12]
周康2路	[58, 100, 75, 39, 31, 22, 25, 29, 39, 56, 77, 62, 32, 3, 0, 0, 0, 0, 3]
1111路	[54, 100, 89, 50, 43, 32, 36, 34, 45, 52, 86, 52, 63, 52, 36, 17, 4, 0, 0]
张江环线	[8, 59, 100, 29, 9, 9, 12, 16, 14, 16, 11, 45, 43, 12, 12, 9, 3, 0, 0]
1006路	[23, 100, 53, 30, 30, 53, 38, 30, 38, 53, 30, 61, 92, 15, 0, 0, 0, 0, 0]
1045路	[0, 46, 100, 37, 0, 0, 0, 0, 0, 0, 15, 53, 37, 0, 0, 0, 0, 0, 0]
777路	[2, 45, 100, 21, 13, 6, 0, 15, 13, 15, 19, 67, 30, 10, 8, 0, 0, 0, 0]
987路	[22, 100, 73, 37, 24, 32, 22, 32, 32, 37, 58, 69, 56, 33, 28, 16, 13, 1, 0]
188路	[51, 100, 89, 42, 27, 21, 25, 21, 27, 31, 38, 70, 70, 55, 44, 34, 19, 2, 8]
1001路	[22, 68, 80, 71, 60, 51, 45, 51, 51, 80, 82, 100, 65, 37, 0, 0, 0, 0, 0]
1051路	[8, 43, 78, 100, 21, 13, 8, 13, 8, 13, 17, 56, 17, 0, 0, 0, 0, 0, 0]
惠南3路	[55, 100, 79, 61, 57, 46, 48, 40, 59, 65, 95, 71, 61, 24, 0, 0, 0, 0, 0]
1097路	[17, 100, 72, 21, 11, 4, 5, 1, 3, 2, 13, 37, 65, 6, 0, 0, 0, 0, 0]
1037路	[78, 100, 42, 15, 5, 21, 21, 15, 21, 47, 100, 63, 15, 0, 0, 0, 0, 0, 0]
张江1路	[17, 100, 57, 18, 9, 11, 8, 10, 8, 15, 16, 40, 67, 37, 18, 10, 1, 0, 0]
453路	[46, 100, 73, 28, 22, 28, 26, 26, 20, 38, 55, 67, 67, 30, 22, 22, 6, 0, 8]
浦江5路	[15, 100, 61, 23, 15, 15, 15, 15, 7, 23, 23, 38, 23, 15, 7, 0, 0, 0, 0]
1060路	[100, 88, 55, 41, 30, 25, 30, 22, 30, 44, 66, 61, 36, 13, 13, 2, 0, 0, 27]
陆家嘴金融城2路	[0, 4, 100, 9, 9, 4, 4, 0, 0, 0, 4, 23, 19, 0, 0, 0, 0, 0, 0]
龙港快线	[73, 100, 65, 43, 30, 30, 39, 34, 30, 52, 95, 100, 65, 34, 13, 0, 0, 0, 30]
合庆1路	[50, 89, 60, 7, 7, 7, 7, 7, 17, 21, 64, 100, 10, 3, 0, 0, 0, 0, 0]
181路	[32, 100, 84, 36, 26, 23, 28, 23, 30, 38, 50, 84, 63, 38, 23, 5, 0, 0, 5]
977路	[58, 100, 82, 44, 31, 24, 24, 20, 24, 37, 51, 72, 65, 48, 27, 27, 13, 6, 13]
曹路2路	[60, 100, 60, 28, 26, 20, 25, 20, 23, 37, 51, 70, 54, 34, 25, 15, 8, 1, 0]
778路	[80, 92, 100, 48, 21, 17, 24, 24, 19, 46, 70, 65, 78, 24, 24, 2, 0, 0, 12]
浦东6路	[27, 100, 77, 38, 16, 22, 16, 16, 16, 16, 44, 66, 61, 33, 5, 5, 0, 0, 0]
祝桥1路	[41, 100, 75, 16, 8, 0, 0, 8, 8, 16, 100, 58, 25, 0, 0, 0, 0, 0, 0]
周康8路	[0, 23, 100, 0, 0, 0, 0, 0, 0, 0, 82, 17, 0, 0, 0, 0, 0, 0, 0]
783路	[55, 97, 100, 50, 42, 42, 44, 42, 39, 63, 78, 76, 71, 44, 39, 31, 23, 7, 21]
祝桥2路	[92, 80, 60, 48, 24, 20, 24, 28, 28, 56, 72, 100, 20, 0, 0, 0, 0, 0, 0]
183路	[75, 100, 64, 38, 27, 22, 31, 22, 33, 42, 46, 66, 66, 48, 14, 0, 0, 0, 18]
洋山专线	[0, 0, 0, 100, 80, 60, 40, 40, 80, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1028路	[2, 100, 83, 4, 2, 7, 2, 11, 11, 4, 30, 90, 11, 16, 0, 0, 0, 0, 0]
1087路	[50, 61, 100, 27, 22, 11, 11, 16, 16, 27, 44, 27, 33, 0, 0, 0, 0, 0, 0]
新场1路	[28, 50, 100, 42, 14, 14, 7, 14, 21, 28, 64, 42, 0, 0, 0, 0, 0, 0, 0]
614路	[31, 100, 75, 25, 16, 14, 14, 12, 11, 18, 27, 40, 51, 27, 14, 18, 7, 0, 3]
浦东24路	[79, 100, 66, 30, 23, 20, 23, 23, 28, 38, 71, 82, 51, 20, 0, 0, 0, 0, 15]
1065路	[66, 100, 44, 44, 11, 11, 33, 33, 22, 44, 66, 33, 44, 0, 0, 0, 0, 0, 0]
1101路	[85, 100, 100, 14, 9, 33, 33, 57, 38, 33, 47, 76, 19, 0, 0, 0, 0, 0, 0]
1027路	[20, 100, 36, 16, 10, 23, 16, 16, 23, 26, 33, 13, 16, 10, 3, 0, 0, 0, 0]
961路	[47, 93, 100, 45, 33, 27, 31, 27, 39, 37, 60, 83, 70, 41, 31, 25, 6, 0, 0]
川沙5路	[100, 100, 45, 19, 2, 19, 11, 0, 0, 23, 28, 76, 28, 0, 0, 0, 0, 0, 0]
泥城1路	[78, 56, 30, 8, 8, 4, 4, 4, 21, 30, 100, 26, 4, 0, 0, 0, 0, 0, 0]
1074路	[100, 50, 100, 100, 33, 50, 0, 50, 33, 66, 83, 66, 0, 0, 0, 0, 0, 0, 0]
曹路1路	[65, 100, 50, 39, 21, 16, 20, 17, 24, 39, 58, 41, 20, 2, 3, 0, 0, 0, 16]
浦东12路	[20, 100, 61, 25, 10, 10, 14, 11, 12, 14, 23, 37, 52, 48, 14, 10, 8, 1, 3]
989路	[59, 100, 70, 40, 25, 27, 29, 20, 22, 34, 45, 68, 65, 43, 27, 20, 6, 0, 9]
浦江2路	[22, 100, 44, 22, 11, 22, 11, 33, 11, 66, 88, 55, 33, 11, 0, 0, 0, 0, 0]
