浦江4路	[66, 88, 100, 22, 11, 0, 11, 11, 22, 33, 66, 77, 33, 11, 11, 0, 0, 0, 0]
六灶2路	[53, 100, 80, 40, 20, 20, 26, 40, 13, 53, 66, 33, 0, 0, 0, 0, 0, 0, 0]
164路	[51, 100, 80, 29, 9, 16, 16, 22, 12, 45, 61, 64, 58, 25, 16, 12, 0, 0, 9]
浦东9路	[95, 100, 54, 45, 41, 41, 33, 33, 41, 58, 95, 83, 50, 16, 0, 0, 0, 0, 12]
1003路	[33, 100, 94, 41, 21, 16, 19, 19, 23, 30, 31, 51, 49, 27, 2, 0, 0, 0, 1]
795路	[44, 100, 87, 42, 22, 26, 26, 28, 30, 42, 55, 65, 61, 34, 24, 26, 10, 0, 0]
1032路	[15, 61, 100, 24, 8, 4, 5, 5, 8, 9, 34, 53, 33, 10, 0, 0, 0, 0, 1]
1040路	[36, 63, 36, 18, 18, 18, 0, 36, 9, 18, 100, 36, 9, 0, 0, 0, 0, 0, 0]
1054路	[42, 100, 76, 14, 14, 9, 9, 4, 4, 14, 28, 33, 19, 19, 9, 4, 4, 0, 4]
沪南线	[75, 100, 81, 52, 39, 31, 36, 36, 39, 53, 63, 77, 65, 42, 30, 23, 14, 1, 21]
815路	[53, 85, 100, 42, 30, 23, 26, 28, 30, 42, 65, 84, 58, 25, 17, 7, 0, 0, 0]
790路	[37, 96, 100, 50, 37, 35, 35, 37, 41, 52, 70, 82, 84, 56, 35, 21, 11, 1, 7]
161路	[28, 100, 91, 40, 37, 28, 35, 40, 26, 40, 60, 84, 73, 37, 31, 4, 0, 0, 0]
796路	[31, 100, 82, 32, 24, 21, 20, 25, 21, 40, 51, 68, 72, 32, 7, 0, 0, 0, 4]
浦江7路	[76, 100, 52, 23, 17, 17, 35, 23, 29, 11, 17, 23, 11, 0, 0, 0, 0, 0, 5]
798路	[41, 100, 100, 38, 23, 19, 19, 22, 23, 31, 47, 77, 74, 41, 39, 30, 26, 6, 9]
781路	[44, 100, 100, 46, 34, 25, 36, 31, 38, 44, 61, 74, 55, 34, 23, 17, 12, 0, 10]
川白线	[54, 100, 67, 39, 33, 26, 30, 24, 36, 46, 67, 72, 36, 31, 15, 8, 0, 0, 8]
川奉专线	[66, 100, 77, 40, 32, 30, 28, 30, 35, 47, 64, 74, 52, 25, 5, 0, 0, 0, 6]
639路	[61, 94, 88, 52, 27, 27, 30, 30, 30, 47, 66, 100, 88, 36, 30, 25, 16, 0, 13]
1035路	[83, 50, 100, 16, 33, 0, 16, 50, 83, 100, 50, 66, 0, 0, 0, 0, 0, 0, 0]
浦江11路	[55, 100, 78, 32, 18, 21, 20, 17, 17, 23, 33, 53, 88, 75, 52, 36, 23, 13, 0]
大桥六线	[50, 100, 90, 55, 30, 30, 32, 35, 35, 37, 60, 80, 62, 40, 22, 22, 2, 0, 2]
167路	[31, 74, 100, 68, 68, 57, 62, 68, 68, 71, 74, 82, 71, 42, 28, 31, 17, 2, 5]
周康2路	[65, 100, 79, 27, 36, 20, 25, 17, 25, 68, 63, 70, 27, 1, 0, 0, 0, 0, 5]
惠南5路	[92, 100, 85, 55, 40, 33, 44, 33, 59, 81, 77, 66, 33, 7, 0, 0, 0, 0, 0]
闵行20路	[53, 94, 94, 46, 32, 34, 38, 36, 44, 46, 69, 100, 75, 42, 26, 1, 0, 0, 3]
浦东28路	[0, 100, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1097路	[22, 100, 81, 30, 1, 2, 6, 2, 0, 3, 11, 26, 67, 8, 0, 0, 0, 0, 0]
782路	[65, 100, 88, 68, 31, 40, 43, 40, 43, 61, 70, 79, 65, 38, 36, 36, 18, 2, 13]
北蔡2路	[10, 60, 55, 35, 30, 20, 35, 30, 40, 55, 50, 100, 85, 15, 0, 0, 0, 0, 0]
991路	[48, 100, 92, 48, 30, 33, 43, 28, 35, 41, 58, 74, 76, 46, 35, 23, 5, 2, 12]
龙临专线	[79, 100, 70, 41, 35, 35, 41, 32, 41, 52, 82, 70, 38, 14, 5, 0, 0, 0, 23]
浦东33路	[0, 11, 0, 55, 44, 33, 77, 55, 66, 66, 100, 33, 0, 0, 0, 0, 0, 0, 0]
1043路	[18, 76, 100, 76, 76, 63, 68, 68, 84, 89, 86, 68, 65, 52, 39, 15, 15, 2, 5]
1059路	[100, 38, 16, 0, 5, 16, 22, 5, 16, 38, 100, 22, 16, 0, 0, 0, 0, 0, 0]
浦东30路	[41, 100, 58, 70, 17, 29, 29, 11, 17, 35, 52, 82, 41, 23, 0, 0, 0, 0, 0]
1057路	[18, 80, 100, 36, 13, 23, 18, 18, 22, 48, 59, 66, 47, 12, 1, 5, 0, 0, 0]
南川线	[50, 100, 85, 50, 32, 25, 22, 22, 30, 40, 57, 72, 55, 27, 22, 7, 0, 0, 7]
1088路	[31, 100, 84, 15, 21, 10, 21, 5, 15, 15, 36, 94, 21, 0, 0, 0, 0, 0, 0]
1102路	[50, 25, 0, 25, 0, 0, 0, 25, 0, 0, 25, 100, 0, 0, 0, 0, 0, 0, 0]
1011路	[7, 90, 100, 48, 19, 19, 21, 28, 23, 26, 59, 75, 40, 7, 0, 0, 0, 0, 0]
82路	[25, 68, 100, 45, 27, 22, 20, 27, 20, 22, 35, 54, 43, 25, 22, 25, 16, 2, 8]
申港1路	[50, 58, 100, 54, 79, 41, 54, 58, 70, 70, 83, 58, 25, 0, 0, 0, 0, 0, 0]
183路	[66, 100, 58, 28, 30, 26, 25, 25, 33, 42, 42, 64, 67, 51, 10, 0, 0, 0, 17]
洋山专线区间	[0, 0, 100, 100, 0, 0, 50, 0, 100, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1020路	[0, 100, 62, 50, 25, 0, 0, 0, 75, 87, 37, 100, 0, 0, 0, 0, 0, 0, 0]
周康1路	[67, 82, 92, 53, 39, 25, 32, 28, 42, 39, 82, 100, 89, 25, 0, 0, 0, 0, 0]
